datetime,날짜,시간,요일,요일구분,is_weekend,호선,방향,상하구분,delay_min,is_delay_1m,is_delay_5m,혼잡도(%),기온_평균(°C),습도_평균(%),풍속_평균(m/s),현지기압_평균(hPa),해면기압_평균(hPa),강수량_30분(mm),우천여부,지연값,혼잡도_결측,혼잡도(%)_imputed
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,7호선,석남행,,0,0,0,35.90119047619047,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,0,35.90119047619047
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,8호선,상행선,상선,0,0,0,17.21578947368421,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,0,17.21578947368421
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,8호선,하행선,하선,0,0,0,24.573684210526316,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,0,24.573684210526316
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,9호선,상행선,상선,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,9호선,하행선,하선,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경강선,판교방면,,10,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,10,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경강선,여주방면,,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경의중앙선,문산방면,,15,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,15,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경의중앙선,용문방면,,5,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,5,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경의중앙선,서울방면,,5,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,5,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경춘선,상봉/청량리 방면,,5,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,5,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,경춘선,춘천방면,,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,대경선,구미방면,,10,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,10,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,대경선,경산방면,,10,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,10,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,동해선,부전방면,,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,동해선,태화강방면,,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,서해선,대곡방면,,0,0,0,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,0,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,서해선,원시방면,,5,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,5,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,수인분당선,왕십리방면,,10,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,10,1,27.74761904761905
2025-09-17 05:30:00,2025-09-17,05:30,수,평일,False,수인분당선,인천방면,,10,1,1,,23.5,93.43666666666668,1.653333333333333,999.6166666666668,1009.4166666666666,0.0,0,10,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,1호선,상행선,상선,0,0,0,7.260000000000001,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,7.260000000000001
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,1호선,하행선,하선,0,0,0,15.47,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,15.47
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,1호선,소요산방면,,5,1,1,11.365,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,0,11.365
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,1호선,신창방면,,15,1,1,11.365,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,15,0,11.365
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,1호선,인천방면,,10,1,1,11.365,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,11.365
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,2호선,내선,,0,0,0,24.336111111111112,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,24.336111111111112
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,2호선,외선,,10,1,1,24.336111111111112,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,24.336111111111112
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,2호선,성수지선,,0,0,0,24.336111111111112,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,24.336111111111112
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,2호선,신정지선,,0,0,0,24.336111111111112,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,24.336111111111112
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,3호선,상행선,상선,5,1,1,10.16764705882353,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,0,10.16764705882353
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,3호선,하행선,하선,10,1,1,21.45,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,21.45
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,3호선,대화방면,,5,1,1,15.808823529411764,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,0,15.808823529411764
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,3호선,오금방면,,5,1,1,15.808823529411764,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,0,15.808823529411764
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,4호선,상행선,상선,10,1,1,17.4,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,17.4
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,4호선,하행선,하선,15,1,1,33.315384615384616,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,15,0,33.315384615384616
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,4호선,당고개방면,,10,1,1,25.357692307692307,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,25.357692307692307
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,4호선,오이도방면,,10,1,1,25.357692307692307,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,0,25.357692307692307
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,5호선,방화행,,0,0,0,18.56017699115045,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,18.56017699115045
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,5호선,하남검단산행,,0,0,0,18.56017699115045,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,18.56017699115045
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,5호선,마천행,,0,0,0,18.56017699115045,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,18.56017699115045
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,6호선,응암순환행,,0,0,0,13.475675675675676,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,13.475675675675676
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,6호선,봉화산행,,0,0,0,13.475675675675676,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,13.475675675675676
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,7호선,장암행,,0,0,0,35.90119047619047,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,35.90119047619047
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,7호선,온수행,,0,0,0,35.90119047619047,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,35.90119047619047
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,7호선,석남행,,5,1,1,35.90119047619047,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,0,35.90119047619047
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,8호선,상행선,상선,0,0,0,17.21578947368421,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,17.21578947368421
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,8호선,하행선,하선,0,0,0,24.573684210526316,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,0,24.573684210526316
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,9호선,상행선,상선,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,9호선,하행선,하선,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경강선,판교방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경강선,여주방면,,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경의중앙선,문산방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경의중앙선,용문방면,,10,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경의중앙선,서울방면,,10,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경춘선,상봉/청량리 방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,경춘선,춘천방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,대경선,구미방면,,10,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,10,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,대경선,경산방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,동해선,부전방면,,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,동해선,태화강방면,,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,서해선,대곡방면,,0,0,0,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,0,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,서해선,원시방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,수인분당선,왕십리방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-16 05:30:00,2025-09-16,05:30,화,평일,False,수인분당선,인천방면,,5,1,1,,22.273333333333333,86.73666666666666,1.92,1003.5633333333334,1013.4633333333334,0.0,0,5,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,1호선,상행선,상선,0,0,0,7.260000000000001,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,7.260000000000001
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,1호선,하행선,하선,0,0,0,15.47,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,15.47
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,1호선,소요산방면,,20,1,1,11.365,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,20,0,11.365
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,1호선,신창방면,,10,1,1,11.365,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,0,11.365
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,1호선,인천방면,,25,1,1,11.365,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,25,0,11.365
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,2호선,내선,,10,1,1,24.336111111111112,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,0,24.336111111111112
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,2호선,외선,,0,0,0,24.336111111111112,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,24.336111111111112
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,2호선,성수지선,,0,0,0,24.336111111111112,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,24.336111111111112
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,2호선,신정지선,,0,0,0,24.336111111111112,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,24.336111111111112
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,3호선,상행선,상선,5,1,1,10.16764705882353,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,0,10.16764705882353
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,3호선,하행선,하선,5,1,1,21.45,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,0,21.45
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,3호선,대화방면,,5,1,1,15.808823529411764,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,0,15.808823529411764
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,3호선,오금방면,,5,1,1,15.808823529411764,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,0,15.808823529411764
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,4호선,상행선,상선,10,1,1,17.4,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,0,17.4
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,4호선,하행선,하선,10,1,1,33.315384615384616,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,0,33.315384615384616
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,4호선,당고개방면,,15,1,1,25.357692307692307,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,15,0,25.357692307692307
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,4호선,오이도방면,,10,1,1,25.357692307692307,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,0,25.357692307692307
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,5호선,방화행,,0,0,0,18.56017699115045,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,18.56017699115045
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,5호선,하남검단산행,,0,0,0,18.56017699115045,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,18.56017699115045
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,5호선,마천행,,0,0,0,18.56017699115045,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,18.56017699115045
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,6호선,응암순환행,,0,0,0,13.475675675675676,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,13.475675675675676
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,6호선,봉화산행,,0,0,0,13.475675675675676,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,13.475675675675676
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,7호선,장암행,,5,1,1,35.90119047619047,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,0,35.90119047619047
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,7호선,온수행,,0,0,0,35.90119047619047,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,35.90119047619047
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,7호선,석남행,,0,0,0,35.90119047619047,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,35.90119047619047
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,8호선,상행선,상선,0,0,0,17.21578947368421,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,17.21578947368421
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,8호선,하행선,하선,0,0,0,24.573684210526316,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,0,24.573684210526316
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,9호선,상행선,상선,0,0,0,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,9호선,하행선,하선,0,0,0,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경강선,판교방면,,0,0,0,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경강선,여주방면,,0,0,0,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,0,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경의중앙선,문산방면,,5,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경의중앙선,용문방면,,10,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경의중앙선,서울방면,,5,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경춘선,상봉/청량리 방면,,5,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,경춘선,춘천방면,,5,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,5,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,대경선,구미방면,,10,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,1,27.74761904761905
2025-09-15 05:30:00,2025-09-15,05:30,월,평일,False,대경선,경산방면,,10,1,1,,21.03,89.01333333333334,1.5366666666666666,1004.4733333333334,1014.4433333333332,0.0,0,10,1,27.74761904761905
